0.0 -2.0 0.0
0.05 -1.99773258077 0.0863773223288
0.1 -1.99173404149 0.150388409835
0.15 -1.98296557758 0.198039493556
0.2 -1.97212712204 0.233829286712
0.25 -1.95972466663 0.261068215062
0.3 -1.94612227924 0.282166562686
0.35 -1.93158100917 0.2988691412
0.4 -1.91628743386 0.312436191636
0.45 -1.90037433676 0.323778316197
0.5 -1.883935593 0.33355520983
0.55 -1.86703683185 0.342247003759
0.6 -1.84972306478 0.350205506647
0.65 -1.83202413179 0.357690846946
0.7 -1.81395859518 0.364897699423
0.75 -1.79553651774 0.371974060299
0.8 -1.77676143821 0.379034705448
0.85 -1.75763177839 0.386170937654
0.9 -1.73814183018 0.393457653772
0.95 -1.7182824395 0.400958531765
1.0 -1.69804146655 0.408729891935
1.05 -1.6774040767 0.416823612885
1.1 -1.65635290412 0.425289403468
1.15 -1.63486811328 0.434176623534
1.2 -1.61292737719 0.443535804828
1.25 -1.59050578475 0.453419989425
1.3 -1.5675756835 0.463885965888
1.35 -1.54410646368 0.474995490681
1.4 -1.52006427758 0.48681652926
1.45 -1.49541169602 0.499424589962
1.5 -1.47010729542 0.512904200185
1.55 -1.44410516368 0.527350579253
1.6 -1.41735432612 0.542871543578
1.65 -1.38979805398 0.559589767019
1.7 -1.36137305888 0.577645420007
1.75 -1.33200854483 0.597199296671
1.8 -1.30162508121 0.618436579295
1.85 -1.27013327466 0.641571309081
1.9 -1.23743220177 0.666851765014
1.95 -1.20340753533 0.694566971377
2.0 -1.16792931839 0.725054527251
2.05 -1.13084931289 0.758710045914
2.1 -1.09199780232 0.795998639852
2.15 -1.05117980582 0.837468574859
2.2 -1.00817051204 0.883767757593
2.25 -0.962709824893 0.935663258142
2.3 -0.914495842892 0.994064208115
2.35 -0.863177133548 1.06004796712
2.4 -0.808343555706 1.13488922391
2.45 -0.749515699974 1.22008978048
2.5 -0.686132806287 1.31740575424
2.55 -0.617539566705 1.42886420714
2.6 -0.542972629254 1.55675542706
2.65 -0.461548581202 1.70357611914
2.7 -0.372256819664 1.8718819131
2.75 -0.273963403091 2.06398221877
2.8 -0.165436090179 2.28137723472
2.85 -0.045406775982 2.52380126256
2.9 0.0873053238961 2.78772693745
2.95 0.233580430575 3.06426030297
3.0 0.393667705814 3.33663437346
3.05 0.56673500181 3.57812911959
3.1 0.750359916263 3.75218540121
3.15 0.940132901276 3.81718020446
3.2 1.12965285927 3.73737135298
3.25 1.31118579332 3.49761052219
3.3 1.47700167088 3.11417231905
3.35 1.62096891909 2.63320265455
3.4 1.73971644794 2.11571394216
3.45 1.83287981655 1.61794443385
3.5 1.9024870056 1.17801336909
3.55 1.95194072129 0.813106571044
3.6 1.98506828254 0.524131004136
3.65 2.00548008956 0.302619734745
3.7 2.01625281498 0.136466253545
3.75 2.01984495448 0.013464369244
3.8 2.01814010443 -0.0770147120253
3.85 2.01254197398 -0.143517103191
3.9 2.00407788173 -0.192594296702
3.95 1.99349096987 -0.229122369576
4.0 1.98131486549 -0.256664517759
4.05 1.96793096128 -0.277796151836
4.1 1.95361096446 -0.294367680222
4.15 1.9385478832 -0.307705459366
4.2 1.92287831765 -0.318760495265
4.25 1.90669838242 -0.328216349296
4.3 1.89007503651 -0.336566524319
4.35 1.87305412906 -0.344169593168
4.4 1.85566611157 -0.351288353431
4.45 1.83793009214 -0.35811761086
4.5 1.8198567139 -0.364803928465
4.55 1.80145019518 -0.371459696275
4.6 1.78270977258 -0.378173208501
4.65 1.76363071457 -0.385015923631
4.7 1.74420502426 -0.392047739818
4.75 1.72442191579 -0.399320877541
4.8 1.70426812239 -0.406882781654
4.85 1.68372807664 -0.414778334194
4.9 1.66278399414 -0.423051605708
4.95 1.64141587705 -0.431747283302
5.0 1.61960145191 -0.440911895367
5.05 1.59731604963 -0.45059492071
5.1 1.57453243104 -0.460849840797
5.15 1.55122056106 -0.471735211654
5.2 1.52734732689 -0.483315777482
5.25 1.50287619852 -0.495663688362
5.3 1.47776682531 -0.508859863945
5.35 1.45197455948 -0.522995549315
5.4 1.42544989577 -0.538174118279
5.45 1.39813781255 -0.554513190544
5.5 1.36997700326 -0.572147106708
